toban,class_rank,entry_rate_1,entry_rate_2,entry_rate_3,entry_rate_4,entry_rate_5,entry_rate_6,win3_rate_1,win3_rate_2,win3_rate_3,win3_rate_4,win3_rate_5,win3_rate_6,avg_st_1,avg_st_2,avg_st_3,avg_st_4,avg_st_5,avg_st_6,start_order_1,start_order_2,start_order_3,start_order_4,start_order_5,start_order_6
5188,A2,17.2,18.7,20.9,14.9,18.7,9.7,78.3,44.0,64.3,40.0,40.0,53.8,0.19,0.17,0.17,0.18,0.15,0.15,3.6,3.9,3.1,3.0,2.9,3.2
5190,B1,15.3,16.3,19.4,13.3,17.3,18.4,40.0,37.5,36.8,30.8,23.5,11.1,0.19,0.16,0.17,0.18,0.19,0.22,3.7,3.2,3.0,4.0,4.1,4.7
5191,A1,20.9,19.4,14.0,16.3,12.4,17.1,92.6,56.0,61.1,61.9,62.5,45.5,0.13,0.13,0.13,0.14,0.14,0.14,1.8,2.9,2.7,3.0,2.9,3.2
5193,A1,24.6,14.8,17.2,18.0,12.3,13.1,93.3,72.2,76.2,68.2,53.3,37.5,0.13,0.15,0.14,0.15,0.14,0.16,2.7,3.3,2.6,3.2,2.3,3.7
5195,B1,15.0,20.0,15.0,15.0,21.0,14.0,73.3,70.0,66.7,46.7,42.9,28.6,0.13,0.13,0.14,0.14,0.14,0.17,2.5,2.5,3.1,3.1,3.1,3.0
5199,B1,12.8,14.9,19.1,18.1,18.1,17.0,83.3,64.3,55.6,41.2,47.1,37.5,0.15,0.13,0.16,0.14,0.12,0.13,2.8,2.2,2.6,2.4,2.4,2.5
5201,B1,12.5,9.7,9.7,11.1,13.9,43.1,55.6,71.4,0.0,37.5,30.0,0.0,0.18,0.12,0.18,0.21,0.19,0.28,3.6,3.3,3.9,4.6,3.0,5.4
5202,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,B1,10.5,22.1,14.7,22.1,18.9,11.6,60.0,52.4,42.9,33.3,22.2,0.0,0.15,0.17,0.16,0.15,0.14,0.15,3.0,3.7,2.9,3.0,2.9,3.8
5204,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,B1,16.8,19.6,13.1,14.0,16.8,19.6,66.7,52.4,50.0,46.7,44.4,4.8,0.14,0.15,0.13,0.14,0.15,0.14,2.3,2.6,1.5,2.3,3.0,2.9
5209,B2,2.0,8.2,10.2,16.3,28.6,34.7,0.0,0.0,40.0,25.0,14.3,0.0,0.21,0.2,0.19,0.25,0.23,0.24,4.0,5.5,5.0,5.8,4.6,5.3
5210,B2,12.1,12.1,22.4,17.2,15.5,20.7,57.1,57.1,38.5,40.0,22.2,0.0,0.16,0.16,0.16,0.17,0.16,0.16,2.6,3.7,3.9,3.8,3.7,3.8
5212,B1,11.9,20.2,19.3,22.0,14.7,11.9,84.6,68.2,57.1,50.0,43.8,23.1,0.11,0.15,0.11,0.14,0.15,0.18,2.1,3.1,2.2,2.7,2.2,3.8
5214,B1,13.5,20.2,22.1,12.5,18.3,13.5,71.4,66.7,60.9,76.9,21.1,28.6,0.19,0.16,0.13,0.15,0.21,0.15,3.8,3.7,3.4,2.9,4.2,3.6
5215,B2,11.8,23.5,23.5,17.6,11.8,11.8,50.0,50.0,25.0,100.0,0.0,0.0,0.13,0.18,0.13,0.18,0.15,0.23,3.0,2.8,2.8,3.3,4.0,3.5
5216,A2,19.3,16.6,17.9,17.2,17.2,11.7,57.1,58.3,73.1,44.0,52.0,11.8,0.17,0.16,0.15,0.13,0.13,0.16,3.7,3.1,2.8,2.2,2.6,3.1
5218,A2,19.6,15.2,18.5,16.3,15.2,15.2,88.9,64.3,47.1,80.0,21.4,50.0,0.19,0.12,0.14,0.16,0.15,0.13,2.6,2.4,2.1,2.4,3.1,3.3
5220,A1,16.3,14.0,20.2,20.2,17.8,11.6,90.5,61.1,69.2,73.1,34.8,46.7,0.14,0.16,0.14,0.12,0.15,0.13,2.2,3.1,3.0,2.3,3.0,2.8
5221,A1,21.6,15.7,19.6,16.7,10.8,15.7,86.4,62.5,70.0,52.9,54.5,43.8,0.14,0.18,0.13,0.13,0.19,0.12,2.6,3.4,2.8,3.1,4.1,3.2
5223,B1,11.3,15.7,20.9,23.5,19.1,9.6,61.5,44.4,50.0,40.7,13.6,9.1,0.13,0.17,0.18,0.17,0.17,0.21,2.1,4.1,3.6,3.7,3.0,3.0
5224,A1,24.8,16.5,15.7,12.4,14.0,16.5,96.7,70.0,89.5,46.7,41.2,45.0,0.12,0.16,0.12,0.14,0.2,0.18,2.6,3.4,3.0,3.3,4.5,4.9
5225,,,,,,,,,,,,,,,,,,,,,,,,,
5227,B2,11.1,11.1,22.2,11.1,22.2,22.2,100.0,0.0,0.0,50.0,0.0,0.0,0.06,0.24,0.28,0.16,0.2,0.2,4.0,4.5,4.5,3.0,3.0,4.0
5228,B2,19.4,12.9,22.6,9.7,19.4,16.1,100.0,50.0,57.1,33.3,33.3,0.0,0.17,0.13,0.16,0.13,0.16,0.2,2.8,2.8,3.0,3.7,2.8,4.6
5230,B2,9.8,14.8,18.0,18.0,21.3,18.0,83.3,44.4,63.6,18.2,23.1,0.0,0.13,0.14,0.14,0.15,0.19,0.21,2.8,3.2,2.4,3.1,3.8,4.8
5231,A2,15.2,16.3,19.6,20.7,16.3,12.0,78.6,86.7,44.4,47.4,40.0,27.3,0.13,0.14,0.18,0.14,0.15,0.16,2.9,2.8,3.4,2.9,2.2,3.0
5232,B1,13.7,22.1,17.9,17.9,14.7,13.7,76.9,42.9,64.7,52.9,35.7,30.8,0.17,0.14,0.11,0.12,0.17,0.15,3.4,3.0,2.4,2.4,3.1,3.3
5233,,,,,,,,,,,,,,,,,,,,,,,,,
5237,B1,13.5,16.9,15.7,13.5,19.1,21.3,75.0,66.7,42.9,50.0,35.3,15.8,0.13,0.15,0.14,0.17,0.13,0.14,3.1,2.7,2.9,2.8,2.5,2.5
5241,B1,12.2,17.6,16.2,16.2,16.2,21.6,44.4,38.5,58.3,33.3,33.3,12.5,0.18,0.17,0.16,0.13,0.16,0.15,3.6,3.2,3.4,2.8,2.3,3.6
5243,A2,18.8,17.0,12.5,17.9,19.6,14.3,66.7,52.6,57.1,55.0,40.9,31.2,0.13,0.13,0.16,0.15,0.14,0.15,2.9,2.8,2.5,3.0,3.2,3.3
5244,B1,10.0,19.0,21.0,20.0,19.0,11.0,80.0,36.8,38.1,35.0,0.0,0.0,0.14,0.14,0.15,0.15,0.11,0.15,3.0,2.6,2.2,3.0,2.3,3.6
5245,B1,14.3,16.7,19.0,14.3,23.8,11.9,58.3,42.9,56.2,41.7,65.0,30.0,0.18,0.19,0.18,0.15,0.15,0.19,4.0,3.7,3.4,3.3,2.7,4.2
5246,B1,15.9,15.9,14.8,18.2,15.9,19.3,64.3,64.3,46.2,56.2,35.7,17.6,0.17,0.18,0.18,0.17,0.2,0.23,3.8,3.9,3.7,3.8,3.6,5.4
5247,B1,8.5,19.8,18.9,19.8,21.7,11.3,44.4,66.7,35.0,42.9,39.1,8.3,0.19,0.15,0.15,0.16,0.16,0.16,4.4,3.7,3.7,3.2,3.1,3.3
5249,B1,12.7,18.2,16.4,20.0,15.5,17.3,35.7,35.0,72.2,54.5,35.3,26.3,0.19,0.18,0.14,0.16,0.16,0.14,3.5,3.9,2.7,3.0,3.1,2.7
5250,B1,12.3,18.5,21.0,18.5,14.8,14.8,40.0,40.0,58.8,26.7,16.7,8.3,0.19,0.21,0.15,0.19,0.2,0.26,2.9,3.8,2.6,3.3,4.0,5.1
5253,B1,14.1,12.8,14.1,10.3,14.1,34.6,54.5,50.0,54.5,37.5,36.4,25.9,0.18,0.12,0.13,0.13,0.11,0.24,2.8,2.6,2.2,2.5,2.0,4.7
5255,A2,15.4,17.9,21.1,13.8,16.3,15.4,84.2,68.2,76.9,58.8,55.0,42.1,0.17,0.16,0.18,0.15,0.17,0.16,3.9,3.3,3.7,2.6,3.4,2.8
5256,A1,20.1,16.2,14.9,18.2,17.5,13.0,87.1,72.0,78.3,57.1,59.3,50.0,0.14,0.13,0.14,0.12,0.12,0.14,2.7,3.0,2.9,2.1,2.6,2.9
5257,A1,18.5,17.6,15.1,21.8,12.6,14.3,77.3,90.5,66.7,80.8,40.0,35.3,0.15,0.14,0.15,0.14,0.17,0.17,3.4,3.6,2.9,2.8,3.3,4.1
5258,B1,10.6,20.2,13.8,14.9,16.0,24.5,50.0,42.1,61.5,7.1,40.0,8.7,0.16,0.18,0.14,0.19,0.18,0.18,3.5,4.0,2.1,3.9,2.9,3.8
5260,,,,,,,,,,,,,,,,,,,,,,,,,
5261,B1,13.4,17.1,15.9,18.3,25.6,9.8,45.5,42.9,23.1,46.7,9.5,12.5,0.19,0.17,0.21,0.2,0.18,0.19,2.7,4.6,3.5,3.9,3.8,4.9
5262,B1,9.6,20.2,18.1,17.0,20.2,14.9,55.6,42.1,29.4,25.0,42.1,7.1,0.2,0.17,0.15,0.22,0.22,0.26,4.6,3.8,4.0,4.6,4.4,5.6
5263,B1,9.5,20.2,19.0,17.9,17.9,15.5,37.5,35.3,43.8,26.7,26.7,0.0,0.17,0.17,0.16,0.19,0.2,0.21,3.3,3.6,3.6,3.5,3.7,4.2
5264,B1,12.6,18.4,14.6,16.5,16.5,21.4,46.2,42.1,20.0,35.3,17.6,31.8,0.17,0.19,0.16,0.14,0.14,0.18,3.5,3.6,3.1,2.5,2.6,3.3
5266,B1,14.0,16.1,19.4,17.2,14.0,19.4,46.2,33.3,27.8,18.8,15.4,5.6,0.17,0.16,0.19,0.18,0.16,0.17,3.3,3.6,3.8,3.9,3.3,3.9
5267,A1,21.5,17.4,14.9,14.9,16.5,14.9,88.5,57.1,66.7,66.7,65.0,44.4,0.16,0.17,0.13,0.14,0.13,0.16,3.7,3.6,2.9,2.5,3.0,4.1
5268,B1,5.6,11.1,8.3,4.2,12.5,58.3,25.0,25.0,16.7,33.3,33.3,4.8,0.18,0.19,0.2,0.21,0.17,0.27,4.0,5.0,3.8,4.7,3.0,5.5
5270,B1,11.4,19.3,17.0,18.2,17.0,17.0,30.0,29.4,46.7,31.2,26.7,6.7,0.18,0.18,0.16,0.18,0.16,0.19,4.2,3.8,3.5,3.8,3.9,4.2
5272,B1,11.5,14.1,17.9,16.7,19.2,20.5,66.7,45.5,71.4,30.8,6.7,12.5,0.15,0.17,0.14,0.16,0.21,0.22,3.4,2.9,2.8,3.2,3.7,4.4
5273,B1,14.4,15.3,18.9,19.8,19.8,11.7,50.0,58.8,38.1,22.7,36.4,0.0,0.21,0.17,0.16,0.21,0.17,0.14,3.9,4.1,2.5,3.5,3.7,2.9
5274,B1,10.6,12.8,23.4,23.4,16.0,13.8,70.0,50.0,31.8,54.5,33.3,15.4,0.18,0.18,0.18,0.2,0.21,0.18,4.4,4.1,3.6,3.6,4.4,4.3
5276,B1,12.2,15.7,19.1,26.1,16.5,10.4,85.7,50.0,68.2,40.0,36.8,25.0,0.17,0.15,0.18,0.15,0.17,0.17,3.6,3.6,2.6,2.8,3.4,3.9
5277,B1,13.2,17.9,19.8,11.3,22.6,15.1,85.7,63.2,38.1,58.3,25.0,31.2,0.15,0.15,0.15,0.15,0.15,0.13,3.0,3.0,2.6,3.5,3.2,2.9
5279,B1,14.0,19.4,21.5,19.4,15.1,10.8,61.5,66.7,65.0,44.4,57.1,10.0,0.17,0.16,0.16,0.16,0.14,0.13,2.9,3.1,3.1,3.2,2.0,4.0
5280,A2,19.5,16.3,13.8,19.5,15.4,15.4,91.7,65.0,76.5,58.3,42.1,36.8,0.17,0.14,0.16,0.16,0.17,0.21,3.5,2.9,3.4,3.7,3.3,4.9
5281,A1,16.5,14.3,20.9,15.4,15.4,17.6,66.7,61.5,68.4,50.0,71.4,68.8,0.14,0.14,0.14,0.14,0.11,0.15,2.4,2.4,2.6,2.9,1.9,2.4
5283,B1,9.2,14.5,19.7,17.1,21.1,18.4,57.1,9.1,40.0,23.1,25.0,0.0,0.16,0.17,0.14,0.18,0.17,0.22,2.9,3.0,2.8,3.2,2.7,4.1
5284,B2,6.3,19.0,12.7,21.5,19.0,21.5,20.0,20.0,40.0,17.6,20.0,0.0,0.25,0.16,0.15,0.16,0.15,0.16,3.6,3.7,3.6,3.0,3.8,4.5
5285,B1,13.7,19.7,17.9,16.2,12.8,19.7,25.0,0.0,9.5,0.0,0.0,0.0,0.15,0.17,0.16,0.18,0.14,0.19,3.1,3.7,3.3,3.7,3.3,4.2
5288,B1,10.5,16.8,18.9,18.9,21.1,13.7,40.0,18.8,5.6,33.3,20.0,0.0,0.16,0.16,0.18,0.16,0.13,0.14,3.4,3.2,3.4,2.9,2.9,3.5
5292,B1,13.6,20.0,17.3,15.5,15.5,18.2,53.3,27.3,42.1,11.8,11.8,5.0,0.22,0.18,0.16,0.16,0.21,0.23,3.7,3.0,3.4,3.7,4.4,4.6
5295,B1,11.2,19.1,15.7,11.2,23.6,19.1,40.0,17.6,21.4,40.0,23.8,17.6,0.21,0.23,0.21,0.17,0.19,0.18,4.7,4.8,4.1,3.7,3.2,3.4
5296,B1,12.8,19.2,20.8,16.0,20.8,10.4,68.8,50.0,42.3,20.0,38.5,30.8,0.21,0.19,0.2,0.2,0.17,0.19,3.6,4.0,3.5,4.1,3.2,4.5
5297,B1,2.2,6.7,23.6,22.5,23.6,21.3,50.0,16.7,28.6,10.0,9.5,0.0,0.23,0.24,0.18,0.22,0.19,0.21,6.0,4.3,4.2,4.3,4.0,4.6
5298,A2,18.4,16.0,18.4,16.8,12.8,17.6,87.0,40.0,69.6,57.1,62.5,54.5,0.16,0.16,0.14,0.16,0.14,0.14,3.8,3.8,2.9,3.2,3.1,3.1
5299,B1,10.3,17.2,19.5,17.2,19.5,16.1,88.9,33.3,64.7,53.3,35.3,7.1,0.17,0.2,0.16,0.17,0.14,0.2,2.9,4.4,3.4,3.7,3.3,3.4
5300,B1,7.7,17.6,18.7,13.2,20.9,22.0,14.3,12.5,17.6,16.7,5.3,10.0,0.17,0.17,0.17,0.2,0.18,0.17,4.0,4.3,2.9,4.4,3.6,3.3
5301,B1,15.3,16.9,21.2,16.9,17.8,11.9,66.7,35.0,32.0,10.0,28.6,35.7,0.15,0.17,0.17,0.16,0.15,0.17,3.0,4.0,3.5,3.5,3.1,3.7
5302,B1,9.5,17.9,15.5,13.1,23.8,20.2,75.0,20.0,15.4,9.1,25.0,5.9,0.18,0.17,0.19,0.19,0.19,0.2,3.5,3.7,4.1,3.3,4.3,4.5
5303,B1,15.0,14.2,16.8,21.2,19.5,13.3,82.4,50.0,63.2,62.5,27.3,20.0,0.17,0.18,0.16,0.14,0.16,0.19,3.6,3.3,3.8,3.3,2.9,3.6
5305,B1,11.5,11.5,17.9,16.7,20.5,21.8,11.1,11.1,28.6,15.4,0.0,5.9,0.21,0.15,0.14,0.12,0.16,0.18,4.3,3.8,2.4,2.3,3.4,3.6
5307,B1,14.7,17.9,21.1,11.6,25.3,9.5,71.4,70.6,45.0,27.3,45.8,22.2,0.18,0.22,0.17,0.19,0.22,0.25,3.2,4.7,3.3,4.4,4.4,4.3
5308,B1,12.3,17.9,17.9,13.2,21.7,17.0,53.8,15.8,52.6,42.9,34.8,0.0,0.24,0.2,0.18,0.18,0.17,0.18,4.5,4.9,3.8,3.5,2.9,3.9
5310,B1,10.8,16.9,15.7,20.5,21.7,14.5,66.7,14.3,30.8,23.5,33.3,16.7,0.22,0.23,0.18,0.19,0.18,0.21,5.1,5.0,4.2,4.4,4.1,4.8
5312,B1,9.9,17.6,19.8,16.5,19.8,16.5,44.4,12.5,0.0,13.3,11.1,13.3,0.17,0.21,0.14,0.2,0.13,0.16,3.6,4.1,3.3,3.9,2.6,3.5
5313,B1,0.0,0.0,1.2,23.5,28.2,47.1,0.0,0.0,0.0,15.0,25.0,10.0,0.0,0.0,0.0,0.18,0.18,0.19,0.0,0.0,0.0,3.4,3.4,4.1
5318,B1,0.0,1.2,20.7,12.2,22.0,43.9,0.0,0.0,11.8,0.0,5.6,5.6,0.0,0.14,0.18,0.21,0.17,0.18,0.0,1.0,3.7,3.6,3.4,3.6
5319,B1,12.2,20.9,15.7,16.5,16.5,18.3,85.7,50.0,55.6,42.1,52.6,38.1,0.17,0.14,0.14,0.1,0.1,0.14,2.9,2.7,2.5,2.2,2.1,2.6
5320,B1,13.5,16.9,20.2,15.7,20.2,13.5,16.7,6.7,16.7,14.3,5.6,8.3,0.14,0.24,0.16,0.16,0.17,0.15,3.4,4.7,3.2,3.1,3.2,2.6
5321,B2,12.5,17.5,16.2,10.0,17.5,26.2,40.0,50.0,46.2,62.5,35.7,38.1,0.19,0.17,0.21,0.2,0.16,0.2,4.6,3.5,3.7,3.2,2.4,4.3
5322,B2,8.4,16.9,21.7,15.7,21.7,15.7,0.0,0.0,5.6,7.7,11.1,7.7,0.29,0.27,0.23,0.22,0.18,0.15,5.0,5.3,4.3,4.4,3.7,2.8
5325,B1,0.0,0.0,0.0,25.5,37.3,37.3,0.0,0.0,0.0,30.8,31.6,18.4,0.0,0.0,0.0,0.17,0.15,0.16,0.0,0.0,0.0,3.4,3.3,3.6
5326,B1,0.9,0.9,2.8,28.3,26.4,40.6,100.0,100.0,0.0,23.3,14.3,4.7,0.03,0.25,0.17,0.18,0.16,0.17,1.0,4.0,3.7,3.8,3.7,3.5
5327,B2,0.0,0.0,2.4,29.4,35.3,32.9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.31,0.24,0.22,0.19,0.0,0.0,5.5,4.4,4.1,4.2
5328,B1,0.0,1.3,1.3,29.9,28.6,39.0,0.0,0.0,0.0,39.1,4.5,13.3,0.0,0.21,0.24,0.16,0.2,0.18,0.0,4.0,5.0,3.4,4.8,3.9
5331,B1,17.3,9.9,16.0,11.1,19.8,25.9,57.1,25.0,38.5,22.2,31.2,9.5,0.16,0.16,0.14,0.14,0.14,0.17,2.8,3.1,2.7,2.7,2.5,4.3
5335,B1,1.8,3.5,24.8,19.5,25.7,24.8,50.0,0.0,35.7,22.7,17.2,7.1,0.28,0.29,0.18,0.19,0.16,0.17,3.5,4.5,3.6,3.3,2.9,3.4
5336,B1,10.8,10.8,15.4,20.0,15.4,27.7,28.6,0.0,10.0,0.0,20.0,0.0,0.19,0.18,0.17,0.25,0.15,0.19,4.9,3.6,3.1,4.2,2.9,4.1
5337,B1,0.0,0.0,0.0,22.8,31.5,45.7,0.0,0.0,0.0,19.0,13.8,7.1,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.0,3.5,3.2,3.9
5338,B1,0.0,0.0,0.0,22.0,29.3,48.8,0.0,0.0,0.0,33.3,25.0,7.5,0.0,0.0,0.0,0.16,0.21,0.18,0.0,0.0,0.0,2.8,3.7,3.4
5339,B1,0.0,0.0,0.9,27.1,30.8,41.1,0.0,0.0,0.0,55.2,48.5,36.4,0.0,0.0,0.08,0.18,0.14,0.16,0.0,0.0,2.0,3.3,2.9,2.9
5340,B1,0.0,0.0,0.0,34.5,32.7,32.7,0.0,0.0,0.0,47.4,30.6,11.1,0.0,0.0,0.0,0.18,0.18,0.18,0.0,0.0,0.0,3.4,3.4,3.5
5341,B2,0.0,0.0,0.0,4.7,7.0,88.4,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.28,0.19,0.2,0.0,0.0,0.0,5.5,4.0,4.2
5344,B1,0.0,0.0,0.0,16.7,26.7,56.7,0.0,0.0,0.0,40.0,25.0,9.8,0.0,0.0,0.0,0.14,0.13,0.17,0.0,0.0,0.0,2.3,2.2,3.5
5345,B1,0.0,0.0,0.0,21.1,21.1,57.7,0.0,0.0,0.0,13.3,13.3,4.9,0.0,0.0,0.0,0.2,0.21,0.21,0.0,0.0,0.0,3.6,3.9,5.0
5346,B2,0.0,0.0,0.0,21.5,26.6,51.9,0.0,0.0,0.0,5.9,9.5,0.0,0.0,0.0,0.0,0.2,0.22,0.17,0.0,0.0,0.0,4.1,4.3,3.7
5347,B2,0.0,0.0,0.0,20.0,32.9,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.19,0.0,0.0,0.0,5.4,3.8,4.2
5348,B1,0.0,0.0,0.0,7.7,7.7,84.6,0.0,0.0,0.0,20.0,20.0,18.2,0.0,0.0,0.0,0.21,0.18,0.19,0.0,0.0,0.0,3.6,4.0,3.8
5349,B2,0.0,0.0,0.0,19.0,28.6,52.4,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.2,0.21,0.18,0.0,0.0,0.0,4.0,4.1,4.1
5350,B1,9.2,13.8,11.5,18.4,19.5,27.6,62.5,25.0,30.0,37.5,11.8,16.7,0.16,0.22,0.2,0.17,0.18,0.18,4.1,4.8,4.4,3.6,3.6,3.7
5351,B1,0.0,0.0,0.0,24.7,32.3,43.0,0.0,0.0,0.0,26.1,23.3,15.0,0.0,0.0,0.0,0.16,0.14,0.15,0.0,0.0,0.0,2.7,2.4,3.1
5353,B1,0.0,0.0,0.0,3.3,30.0,66.7,0.0,0.0,0.0,100.0,14.8,3.3,0.0,0.0,0.0,0.12,0.16,0.19,0.0,0.0,0.0,2.3,3.6,3.8
5354,B2,0.0,0.0,0.0,8.6,13.6,77.8,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.17,0.25,0.23,0.0,0.0,0.0,4.6,4.4,4.7
5358,B1,7.4,14.7,20.6,19.1,17.6,20.6,80.0,10.0,7.1,15.4,25.0,7.1,0.11,0.22,0.16,0.19,0.15,0.17,2.0,4.0,3.2,4.2,3.3,3.4
5359,B1,9.9,14.9,19.8,15.8,16.8,22.8,40.0,0.0,10.0,25.0,17.6,8.7,0.18,0.16,0.15,0.17,0.16,0.16,3.5,3.7,3.0,2.7,3.2,3.2
5360,B1,0.0,0.0,0.0,25.0,34.5,40.5,0.0,0.0,0.0,9.5,13.8,5.9,0.0,0.0,0.0,0.19,0.19,0.16,0.0,0.0,0.0,3.9,3.5,3.3
5361,B2,0.0,0.0,0.0,23.7,27.1,49.2,0.0,0.0,0.0,21.4,12.5,10.3,0.0,0.0,0.0,0.22,0.22,0.16,0.0,0.0,0.0,4.6,3.9,3.7
5362,B2,0.0,0.0,1.2,20.0,28.2,50.6,0.0,0.0,0.0,5.9,8.3,7.0,0.0,0.0,0.11,0.17,0.18,0.19,0.0,0.0,3.0,3.5,3.5,3.8
5365,B1,0.0,0.0,0.0,16.9,31.0,52.1,0.0,0.0,0.0,8.3,4.5,2.7,0.0,0.0,0.0,0.24,0.21,0.21,0.0,0.0,0.0,4.8,4.3,4.3
5366,B2,0.0,0.0,0.0,2.8,1.4,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2,0.19,0.0,0.0,0.0,4.0,6.0,4.5
5367,B2,0.0,0.0,0.0,6.2,27.5,66.2,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.14,0.19,0.16,0.0,0.0,0.0,3.0,3.3,3.4
5368,B2,0.0,0.0,0.0,10.5,13.2,76.3,0.0,0.0,0.0,75.0,10.0,8.6,0.0,0.0,0.0,0.21,0.22,0.21,0.0,0.0,0.0,3.6,4.2,4.6
5369,B1,0.0,0.0,0.0,17.6,20.6,61.8,0.0,0.0,0.0,8.3,21.4,4.8,0.0,0.0,0.0,0.2,0.17,0.17,0.0,0.0,0.0,3.8,3.6,3.9
5370,B2,0.0,0.0,0.0,12.5,26.2,61.2,0.0,0.0,0.0,10.0,4.8,0.0,0.0,0.0,0.0,0.13,0.17,0.19,0.0,0.0,0.0,3.1,3.5,3.7
5371,B2,0.0,0.0,0.0,23.0,20.3,56.8,0.0,0.0,0.0,5.9,0.0,4.8,0.0,0.0,0.0,0.22,0.22,0.2,0.0,0.0,0.0,4.5,4.7,3.9
5372,B2,0.0,0.0,0.0,0.0,6.3,93.7,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,3.0,3.5
5373,B2,0.0,0.0,0.0,14.0,31.6,54.4,0.0,0.0,0.0,12.5,5.6,9.7,0.0,0.0,0.0,0.28,0.25,0.22,0.0,0.0,0.0,5.5,4.6,4.6
5374,B1,0.0,0.0,0.0,17.7,26.6,55.7,0.0,0.0,0.0,14.3,14.3,6.8,0.0,0.0,0.0,0.18,0.14,0.17,0.0,0.0,0.0,3.6,2.9,3.3
5375,B2,0.0,0.0,0.0,6.2,10.0,83.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.23,0.19,0.22,0.0,0.0,0.0,5.6,4.8,4.7
5376,B1,3.8,5.0,7.5,13.8,32.5,37.5,66.7,0.0,66.7,9.1,19.2,26.7,0.21,0.16,0.15,0.21,0.16,0.16,4.0,3.3,2.5,4.5,3.1,3.3
5377,B1,0.0,0.0,0.0,3.8,13.9,82.3,0.0,0.0,0.0,33.3,36.4,12.3,0.0,0.0,0.0,0.15,0.18,0.14,0.0,0.0,0.0,3.0,3.8,2.8
5380,B2,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.3
5381,B1,0.0,0.0,0.0,18.4,23.7,57.9,0.0,0.0,0.0,14.3,11.1,4.5,0.0,0.0,0.0,0.21,0.2,0.16,0.0,0.0,0.0,4.2,3.5,3.7
5382,B1,0.0,0.0,0.0,20.2,23.8,56.0,0.0,0.0,0.0,17.6,20.0,12.8,0.0,0.0,0.0,0.18,0.21,0.14,0.0,0.0,0.0,3.5,3.7,3.3
5383,B2,0.0,0.0,0.0,5.1,5.1,89.7,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.26,0.18,0.17,0.0,0.0,0.0,4.0,4.8,4.0
5386,B1,0.0,0.0,0.0,15.9,26.1,58.0,0.0,0.0,0.0,28.6,8.7,5.9,0.0,0.0,0.0,0.19,0.16,0.17,0.0,0.0,0.0,4.1,3.2,3.8
5387,B2,0.0,0.0,0.0,5.2,9.3,85.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.15,0.18,0.19,0.0,0.0,0.0,2.6,4.9,4.1
5388,B1,0.0,0.0,0.0,17.8,26.0,56.2,0.0,0.0,0.0,38.5,15.8,17.1,0.0,0.0,0.0,0.13,0.16,0.15,0.0,0.0,0.0,2.3,3.2,3.5
5389,B2,0.0,0.0,0.0,0.0,2.8,97.2,0.0,0.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,0.13,0.17,0.0,0.0,0.0,0.0,1.7,3.4
5390,B2,0.0,0.0,0.0,0.0,9.9,90.1,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,2.1,3.1
5392,B2,0.0,0.0,0.0,0.0,1.4,98.6,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,5.0,4.2
5393,B2,0.0,0.0,0.0,0.0,1.4,98.6,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.12,0.23,0.0,0.0,0.0,0.0,4.0,4.8
5394,B1,0.0,0.0,0.0,0.0,1.4,98.6,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.31,0.2,0.0,0.0,0.0,0.0,5.0,4.3
